#"Progress (%)","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)","Speed (ns/day)"
4300.0%,1981.1640625,294.37819360905826,0.30085906306723326,393
4310.0%,1918.701171875,298.0494945487091,0.30085906306723326,393
4320.0%,1914.3037109375,308.0496095712646,0.30085906306723326,393
4330.0%,1978.26953125,281.9872078288554,0.30085906306723326,393
4340.0%,1968.0537109375,283.5727810947558,0.30085906306723326,393
4350.0%,1959.646484375,290.6407269389662,0.30085906306723326,393
4360.0%,1944.2041015625,300.17536671392344,0.30085906306723326,393
4370.0%,1973.1123046875,306.7957478579991,0.30085906306723326,393
4380.0%,1987.4404296875,306.2208097417229,0.30085906306723326,393
4390.0%,1930.6083984375,350.12502791723034,0.30085906306723326,393
4400.0%,1996.6376953125,302.1566808374746,0.30085906306723326,393
4410.0%,2005.333984375,307.1886029216672,0.30085906306723326,393
4420.0%,1983.8232421875,314.1376907702731,0.30085906306723326,393
4430.0%,1991.2373046875,301.1386671560296,0.30085906306723326,393
4440.0%,1980.3427734375,294.873883923549,0.30085906306723326,393
4450.0%,1900.74609375,316.93683832744404,0.30085906306723326,393
4460.0%,2002.83203125,299.3406005614899,0.30085906306723326,393
4470.0%,1966.1357421875,295.1104570042018,0.30085906306723326,393
4480.0%,1999.2431640625,311.55547809472506,0.30085906306723326,393
4490.0%,1988.2392578125,300.0338274747895,0.30085906306723326,393
4500.0%,1943.6259765625,313.68989721293224,0.30085906306723326,393
4510.0%,1957.05078125,284.0874366902048,0.30085906306723326,393
4520.0%,1928.6572265625,301.62422225109106,0.30085906306723326,393
4530.0%,2012.44140625,287.29956838979626,0.30085906306723326,393
4540.0%,1996.576171875,329.14556238133866,0.30085906306723326,393
4550.0%,1983.4091796875,311.624509286338,0.30085906306723326,393
4560.0%,1923.01171875,319.59445864814325,0.30085906306723326,393
4570.0%,2005.689453125,292.4635800957412,0.30085906306723326,393
4580.0%,1959.583984375,311.79722459416314,0.30085906306723326,393
4590.0%,1999.7529296875,284.8192261749147,0.30085906306723326,393
4600.0%,1932.828125,291.65408712902615,0.30085906306723326,393
4610.0%,1982.076171875,283.01524895345835,0.30085906306723326,393
4620.0%,1973.98046875,296.8251418982867,0.30085906306723326,393
4630.0%,1962.9833984375,290.51086669768705,0.30085906306723326,393
4640.0%,1950.4453125,296.3851546884787,0.30085906306723326,393
4650.0%,1929.994140625,309.6355956723122,0.30085906306723326,393
4660.0%,1970.2109375,278.11642659383847,0.30085906306723326,393
4670.0%,1980.2392578125,309.40086201091873,0.30085906306723326,393
4680.0%,1950.15625,332.39065630334824,0.30085906306723326,393
4690.0%,1995.1162109375,300.4348054557567,0.30085906306723326,393
4700.0%,1988.9443359375,267.3431789696261,0.30085906306723326,393
4710.0%,1947.80078125,281.42268595964157,0.30085906306723326,393
4720.0%,1984.201171875,266.1451129464732,0.30085906306723326,393
4730.0%,1922.8828125,276.44546903007426,0.30085906306723326,393
4740.0%,1986.9375,271.67202580423526,0.30085906306723326,393
4750.0%,2002.2294921875,285.5265755054549,0.30085906306723326,393
4760.0%,1977.3564453125,295.8671320600387,0.30085906306723326,393
4770.0%,2020.931640625,322.17766391429035,0.30085906306723326,393
4780.0%,2011.3212890625,277.3010044233057,0.30085906306723326,393
4790.0%,1931.91015625,298.1800297508744,0.30085906306723326,393
4800.0%,1990.396484375,261.72324619969515,0.30085906306723326,393
4810.0%,1935.70703125,307.93311384816,0.30085906306723326,393
4820.0%,1987.2412109375,336.97040605815386,0.30085906306723326,393
4830.0%,2020.75390625,321.90751026586514,0.30085906306723326,393
4840.0%,1988.4716796875,333.056109850193,0.30085906306723326,393
4850.0%,1956.8720703125,315.9032587828622,0.30085906306723326,393
4860.0%,1984.056640625,295.7391009869845,0.30085906306723326,393
4870.0%,1960.123046875,299.878464405148,0.30085906306723326,393
4880.0%,2015.6943359375,282.27006346409473,0.30085906306723326,393
4890.0%,2000.134765625,280.811884302115,0.30085906306723326,393
4900.0%,1930.107421875,310.61333438855854,0.30085906306723326,393
4910.0%,1905.6484375,296.96681614083286,0.30085906306723326,393
4920.0%,1921.2314453125,299.74465397449165,0.30085906306723326,393
4930.0%,1932.4033203125,278.23543189386,0.30085906306723326,393
4940.0%,1937.771484375,293.59297852122245,0.30085906306723326,393
4950.0%,2014.07421875,275.92027346904433,0.30085906306723326,393
4960.0%,1971.3974609375,295.59153123224195,0.30085906306723326,393
4970.0%,1972.0087890625,325.6344022551504,0.30085906306723326,393
4980.0%,2080.29296875,283.15171160375667,0.30085906306723326,393
4990.0%,1950.4951171875,325.38479829138856,0.30085906306723326,393
5000.0%,2053.953125,283.0607072905287,0.30085906306723326,393
5010.0%,2006.73046875,326.7696051442982,0.30085906306723326,393
5020.0%,1982.685546875,336.9546602709268,0.30085906306723326,393
5030.0%,2035.5439453125,341.411021296931,0.30085906306723326,393
5040.0%,2033.494140625,332.26399317363905,0.30085906306723326,393
5050.0%,2013.990234375,314.14445053551066,0.30085906306723326,393
5060.0%,1972.7275390625,332.27783970656844,0.30085906306723326,393
5070.0%,2016.47265625,296.04265923625616,0.30085906306723326,393
5080.0%,1972.306640625,315.6271895393161,0.30085906306723326,393
5090.0%,1967.59375,296.78222069900085,0.30085906306723326,393
5100.0%,2001.9921875,287.5686484305537,0.30085906306723326,393
5110.0%,1976.6103515625,330.9236054511828,0.30085906306723326,393
5120.0%,2046.3515625,273.9475367419216,0.30085906306723326,393
5130.0%,1944.3095703125,331.98572086190035,0.30085906306723326,393
5140.0%,1966.7451171875,302.17482837013,0.30085906306723326,393
5150.0%,1979.4306640625,313.3726370538414,0.30085906306723326,393
5160.0%,1990.9833984375,312.09936999648414,0.30085906306723326,393
5170.0%,1991.8388671875,304.5449089508351,0.30085906306723326,393
5180.0%,2009.091796875,304.47457808766734,0.30085906306723326,393
5190.0%,1962.279296875,291.28363718883213,0.30085906306723326,393
5200.0%,1943.2236328125,301.77483033702975,0.30085906306723326,393
5210.0%,2006.7333984375,273.72022219029935,0.30085906306723326,393
5220.0%,1924.01953125,306.6884358683805,0.30085906306723326,393
5230.0%,1931.7666015625,295.0666774387709,0.30085906306723326,393
5240.0%,1939.33984375,310.48196617512855,0.30085906306723326,393
5250.0%,1913.908203125,320.5696682382965,0.30085906306723326,393
5260.0%,1945.94140625,278.15159215490127,0.30085906306723326,393
5270.0%,1987.013671875,287.31833542263615,0.30085906306723326,393
5280.0%,1914.556640625,326.3618400878449,0.30085906306723326,393
5290.0%,1958.8759765625,310.57704886209183,0.30085906306723326,393
5300.0%,1971.74609375,305.7029332957747,0.30085906306723326,393
5310.0%,1962.2802734375,317.0451449606181,0.30085906306723326,393
5320.0%,2044.7978515625,282.49270320808967,0.30085906306723326,393
5330.0%,1973.31640625,300.4564002537099,0.30085906306723326,393
5340.0%,1962.908203125,309.9567161270244,0.30085906306723326,393
5350.0%,1961.3583984375,308.7516847324165,0.30085906306723326,393
5360.0%,1966.75,308.5770630139069,0.30085906306723326,393
5370.0%,1978.341796875,302.2887433567756,0.30085906306723326,393
5380.0%,1996.2392578125,281.04968592205125,0.30085906306723326,393
5390.0%,1937.34765625,326.3433023735572,0.30085906306723326,393
5400.0%,1980.755859375,285.50374763048353,0.30085906306723326,393
5410.0%,1930.56640625,316.7531391935323,0.30085906306723326,393
5420.0%,2010.3671875,299.3121120524108,0.30085906306723326,393
5430.0%,1974.1962890625,302.9329019605948,0.30085906306723326,393
5440.0%,2052.9951171875,261.0819310386443,0.30085906306723326,393
5450.0%,1956.947265625,324.48564296029116,0.30085906306723326,393
5460.0%,1991.650390625,299.3669637357064,0.30085906306723326,393
5470.0%,1990.703125,311.8148091470571,0.30085906306723326,393
5480.0%,2003.501953125,299.2735312308957,0.30085906306723326,393
5490.0%,1955.2333984375,322.974366638924,0.30085906306723326,393
5500.0%,1944.9755859375,309.45233277937024,0.30085906306723326,393
5510.0%,1961.73828125,293.5940593071386,0.30085906306723326,393
5520.0%,1970.916015625,267.37910343718875,0.30085906306723326,393
5530.0%,1923.6650390625,299.56449794191616,0.30085906306723326,393
5540.0%,1895.64453125,318.69885853192966,0.30085906306723326,393
5550.0%,1915.82421875,296.85683176999135,0.30085906306723326,393
5560.0%,1889.09765625,306.02407531092473,0.30085906306723326,393
5570.0%,1922.470703125,307.4889626464824,0.30085906306723326,393
5580.0%,1896.0625,331.87983969730755,0.30085906306723326,393
5590.0%,1986.1796875,284.11832576959813,0.30085906306723326,393
5600.0%,1987.048828125,269.0536439277067,0.30085906306723326,393
5610.0%,1939.9990234375,297.76501059150615,0.30085906306723326,393
5620.0%,1960.5966796875,289.641913342701,0.30085906306723326,393
5630.0%,1941.8251953125,318.87332650430506,0.30085906306723326,393
5640.0%,1903.12109375,339.61813504565066,0.30085906306723326,393
5650.0%,1940.4619140625,314.9990546077041,0.30085906306723326,393
5660.0%,1984.28125,291.84905415304513,0.30085906306723326,393
5670.0%,1962.697265625,304.9491255771452,0.30085906306723326,393
5680.0%,1953.8251953125,290.0352085091688,0.30085906306723326,393
5690.0%,1926.3310546875,303.8408826390166,0.30085906306723326,393
5700.0%,1932.62109375,288.7268253510208,0.30085906306723326,393
5710.0%,1943.921875,272.21340333937144,0.30085906306723326,393
5720.0%,1958.8056640625,274.3562436350396,0.30085906306723326,393
5730.0%,1899.3076171875,316.8807497361769,0.30085906306723326,393
5740.0%,1913.7626953125,302.1255203012957,0.30085906306723326,393
5750.0%,1975.19921875,270.9767226449242,0.30085906306723326,393
5760.0%,1905.919921875,301.47564681448955,0.30085906306723326,393
5770.0%,1957.03125,280.77388766335196,0.30085906306723326,393
5780.0%,1913.47265625,293.8772216255438,0.30085906306723326,393
5790.0%,1889.83984375,308.4600332597782,0.30085906306723326,393
5800.0%,2015.625,285.99588798046636,0.30085906306723326,393
5810.0%,1891.08984375,328.8916304048741,0.30085906306723326,393
5820.0%,2015.265625,264.3632103590081,0.30085906306723326,393
5830.0%,1992.2353515625,297.23562269365345,0.30085906306723326,393
5840.0%,1943.703125,317.19518484323925,0.30085906306723326,393
5850.0%,2012.626953125,300.4161656404088,0.30085906306723326,393
5860.0%,1989.041015625,305.9142189514083,0.30085906306723326,393
5870.0%,1973.427734375,292.58726617440806,0.30085906306723326,393
5880.0%,1965.6455078125,299.36670139360587,0.30085906306723326,393
5890.0%,2005.537109375,288.71898239306927,0.30085906306723326,393
5900.0%,1979.912109375,293.06516613280814,0.30085906306723326,393
5910.0%,1969.00390625,287.3774397048817,0.30085906306723326,393
5920.0%,1974.966796875,277.08946115442575,0.30085906306723326,393
5930.0%,2000.125,267.99586877801477,0.30085906306723326,393
5940.0%,2013.2392578125,265.09826466476335,0.30085906306723326,393
5950.0%,1931.646484375,297.0850934370517,0.30085906306723326,393
5960.0%,1945.9169921875,310.41647673529604,0.30085906306723326,393
5970.0%,1907.2099609375,305.2708626778711,0.30085906306723326,393
5980.0%,1954.2666015625,282.19105495040037,0.30085906306723326,393
5990.0%,1955.2939453125,252.33930625364854,0.30085906306723326,393
6000.0%,1887.369140625,275.7431772363746,0.30085906306723326,393
6010.0%,1867.5185546875,290.33223834330084,0.30085906306723326,393
6020.0%,1959.255859375,268.51093537404466,0.30085906306723326,393
6030.0%,1978.1875,270.5179123598773,0.30085906306723326,393
6040.0%,1966.0244140625,291.38827129358475,0.30085906306723326,393
6050.0%,1960.13671875,300.73120652869335,0.30085906306723326,393
6060.0%,1982.380859375,314.5468386426808,0.30085906306723326,393
6070.0%,1994.404296875,295.2821718341445,0.30085906306723326,393
6080.0%,1977.00390625,327.0788697678816,0.30085906306723326,393
6090.0%,1956.0068359375,345.76359419176356,0.30085906306723326,393
6100.0%,1965.708984375,331.2651274702777,0.30085906306723326,393
6110.0%,1971.3125,295.0900305429043,0.30085906306723326,393
6120.0%,2031.2578125,291.619858876359,0.30085906306723326,393
6130.0%,1991.65234375,292.86451534257895,0.30085906306723326,393
6140.0%,1940.162109375,310.3902396226144,0.30085906306723326,393
6150.0%,1962.041015625,297.6794530114039,0.30085906306723326,393
6160.0%,1968.154296875,299.82259672678316,0.30085906306723326,393
6170.0%,2035.978515625,282.10002974024354,0.30085906306723326,393
6180.0%,1963.3642578125,331.24099045229514,0.30085906306723326,393
6190.0%,1948.3623046875,308.5702236906895,0.30085906306723326,393
6200.0%,1968.9658203125,315.7755908131042,0.30085906306723326,393
6210.0%,1993.5107421875,299.62949490027387,0.30085906306723326,393
6220.0%,1961.9716796875,279.20878750992574,0.30085906306723326,393
6230.0%,1952.46875,294.87078985105717,0.30085906306723326,393
6240.0%,1914.8896484375,301.9424555992265,0.30085906306723326,393
6250.0%,1933.0107421875,296.0021538247202,0.30085906306723326,393
6260.0%,1935.369140625,311.509269081011,0.30085906306723326,393
6270.0%,1957.658203125,293.5738406307751,0.30085906306723326,393
6280.0%,1941.1123046875,302.9743974340031,0.30085906306723326,393
6290.0%,1930.26171875,323.6874718090063,0.30085906306723326,393
6300.0%,2016.525390625,298.239088409661,0.30085906306723326,393
6310.0%,2035.333984375,325.946387200908,0.30085906306723326,393
6320.0%,1975.4912109375,338.11136286347886,0.30085906306723326,393
6330.0%,1982.421875,309.12475508889366,0.30085906306723326,393
6340.0%,1967.1748046875,324.42490263963407,0.30085906306723326,393
6350.0%,1951.9765625,316.18056583228065,0.30085906306723326,393
6360.0%,1962.546875,299.4658034885441,0.30085906306723326,393
6370.0%,1907.9609375,328.4109011726889,0.30085906306723326,393
6380.0%,2019.03515625,296.6666986573891,0.30085906306723326,393
6390.0%,2004.5576171875,325.5486104347193,0.30085906306723326,393
6400.0%,2028.1171875,285.3328337920852,0.30085906306723326,393
6410.0%,2008.0126953125,281.0240637269693,0.30085906306723326,393
6420.0%,1942.607421875,324.7248087358914,0.30085906306723326,393
6430.0%,2036.94140625,279.9599890754628,0.30085906306723326,393
6440.0%,1958.15625,300.332802125601,0.30085906306723326,393
6450.0%,1961.7763671875,297.4561965626845,0.30085906306723326,393
6460.0%,1932.5771484375,317.3906984660768,0.30085906306723326,393
6470.0%,1917.8974609375,325.9031727468516,0.30085906306723326,393
6480.0%,1982.5009765625,299.037173603169,0.30085906306723326,393
6490.0%,1936.55859375,344.3633411512028,0.30085906306723326,393
6500.0%,2001.86328125,302.139288577345,0.30085906306723326,393
6510.0%,2023.4052734375,290.4420326971758,0.30085906306723326,393
6520.0%,1985.185546875,301.5526954430709,0.30085906306723326,393
6530.0%,1935.994140625,300.66179921112325,0.30085906306723326,393
6540.0%,1949.8837890625,290.17585256642076,0.30085906306723326,393
6550.0%,1950.919921875,297.4441472925256,0.30085906306723326,393
6560.0%,1981.6787109375,271.45964359803526,0.30085906306723326,393
6570.0%,1920.7216796875,307.51468353199874,0.30085906306723326,393
6580.0%,1912.2109375,318.9120166254126,0.30085906306723326,393
6590.0%,1898.9228515625,295.7344219374294,0.30085906306723326,393
6600.0%,1899.9736328125,297.07043918350547,0.30085906306723326,393
6610.0%,1977.9453125,271.14350839418876,0.30085906306723326,393
6620.0%,2015.32421875,266.8891841747175,0.30085906306723326,393
6630.0%,1971.7900390625,292.44504021964013,0.30085906306723326,393
6640.0%,1991.369140625,279.5078951009947,0.30085906306723326,393
6650.0%,1977.2861328125,312.97118957531666,0.30085906306723326,393
6660.0%,2011.3720703125,298.24682692646587,0.30085906306723326,393
6670.0%,1958.05078125,303.1325896611353,0.30085906306723326,393
6680.0%,1982.5576171875,279.9787877746324,0.30085906306723326,393
6690.0%,2012.4033203125,272.5213002742855,0.30085906306723326,393
6700.0%,1953.42578125,322.8478536529276,0.30085906306723326,393
6710.0%,1985.46484375,288.82990086266045,0.30085906306723326,393
6720.0%,1936.3857421875,316.7507328643924,0.30085906306723326,393
6730.0%,1911.703125,336.1034790219266,0.30085906306723326,393
6740.0%,1959.73046875,332.71979617042757,0.30085906306723326,393
6750.0%,1988.8134765625,308.27872870116016,0.30085906306723326,393
6760.0%,1923.7783203125,309.80763597778196,0.30085906306723326,393
6770.0%,1936.5693359375,305.4711735197822,0.30085906306723326,393
6780.0%,1921.923828125,309.61385870943263,0.30085906306723326,393
6790.0%,1926.5966796875,302.2623573852538,0.30085906306723326,393
6800.0%,1914.001953125,303.56023152114216,0.30085906306723326,393
6810.0%,1919.90625,299.7014919782176,0.30085906306723326,393
6820.0%,1899.5419921875,301.08230555242676,0.30085906306723326,393
6830.0%,1995.0205078125,265.31807907151557,0.30085906306723326,393
6840.0%,1941.5595703125,288.5442972925427,0.30085906306723326,393
6850.0%,1932.748046875,304.10497385488446,0.30085906306723326,393
6860.0%,2005.2900390625,299.69347876821746,0.30085906306723326,393
6870.0%,2025.701171875,283.27629319065096,0.30085906306723326,393
6880.0%,2015.1533203125,292.28771600477626,0.30085906306723326,393
6890.0%,1977.49609375,293.8391409284786,0.30085906306723326,393
6900.0%,1967.6474609375,324.69694359987017,0.30085906306723326,393
6910.0%,1953.474609375,305.0346278840592,0.30085906306723326,393
6920.0%,1940.822265625,284.3274913741008,0.30085906306723326,393
6930.0%,1921.134765625,267.35762954708105,0.30085906306723326,393
6940.0%,1889.2509765625,284.3971185293572,0.30085906306723326,393
6950.0%,1899.0458984375,308.10042750180816,0.30085906306723326,393
6960.0%,1869.341796875,285.3680164736647,0.30085906306723326,393
6970.0%,1952.69921875,259.1575917448435,0.30085906306723326,393
6980.0%,1947.9365234375,270.81734915533104,0.30085906306723326,393
6990.0%,1918.419921875,277.0246688110787,0.30085906306723326,393
7000.0%,1928.1357421875,285.4409902080737,0.30085906306723326,393
7010.0%,1956.490234375,283.39413276658365,0.30085906306723326,393
7020.0%,1946.748046875,263.8028478576099,0.30085906306723326,393
7030.0%,1916.23828125,296.1484284611937,0.30085906306723326,393
7040.0%,1944.7666015625,292.1614126101083,0.30085906306723326,393
7050.0%,1947.14453125,311.77954680923347,0.30085906306723326,393
7060.0%,1917.740234375,290.3237275224774,0.30085906306723326,393
7070.0%,1967.4970703125,265.46383787117617,0.30085906306723326,393
7080.0%,1901.9013671875,274.27159969967977,0.30085906306723326,393
7090.0%,1903.396484375,263.668727017409,0.30085906306723326,393
7100.0%,1944.77734375,259.16381626698086,0.30085906306723326,393
7110.0%,1868.9140625,297.1313797270318,0.30085906306723326,393
7120.0%,1931.5576171875,268.03065178284106,0.30085906306723326,393
7130.0%,1907.5908203125,294.30432425463493,0.30085906306723326,393
7140.0%,1941.8076171875,282.69333873546975,0.30085906306723326,393
7150.0%,1932.1875,281.1861370366679,0.30085906306723326,393
7160.0%,1887.4453125,307.54617119210997,0.30085906306723326,393
7170.0%,1980.974609375,296.434192831286,0.30085906306723326,393
7180.0%,1911.7197265625,324.3262941593647,0.30085906306723326,393
7190.0%,1935.234375,330.8853069067894,0.30085906306723326,393
7200.0%,1943.6171875,319.52678271882917,0.30085906306723326,393
7210.0%,1958.314453125,330.0132139604275,0.30085906306723326,393
7220.0%,1948.71875,312.83315469345894,0.30085906306723326,393
7230.0%,1946.48828125,323.03609221281584,0.30085906306723326,393
7240.0%,1985.9912109375,311.38001262845484,0.30085906306723326,393
7250.0%,2014.3525390625,321.61139685311656,0.30085906306723326,393
7260.0%,1982.5185546875,325.63511346833167,0.30085906306723326,393
7270.0%,2021.666015625,316.21743683876775,0.30085906306723326,393
7280.0%,2023.7353515625,306.49735802527664,0.30085906306723326,393
7290.0%,2039.3896484375,309.1704436419663,0.30085906306723326,393
7300.0%,1996.14453125,344.9520953686922,0.30085906306723326,393
7310.0%,1976.662109375,319.19866456417554,0.30085906306723326,393
7320.0%,2000.0634765625,312.15636680542235,0.30085906306723326,393
7330.0%,1941.287109375,312.24055731799353,0.30085906306723326,393
7340.0%,2015.5947265625,293.07725937486543,0.30085906306723326,393
7350.0%,1969.1630859375,309.5715975970714,0.30085906306723326,393
7360.0%,1946.1435546875,302.27561021935026,0.30085906306723326,393
7370.0%,1966.154296875,294.088473828061,0.30085906306723326,393
7380.0%,2000.09375,271.0069922538828,0.30085906306723326,393
7390.0%,1897.0185546875,311.95793764180587,0.30085906306723326,393
7400.0%,1929.4345703125,277.7248588082597,0.30085906306723326,393
7410.0%,1883.373046875,292.1009707891887,0.30085906306723326,393
7420.0%,1893.806640625,270.3381289599763,0.30085906306723326,393
7430.0%,1869.4384765625,271.4660060547781,0.30085906306723326,393
7440.0%,1871.384765625,288.13210933573345,0.30085906306723326,393
7450.0%,1895.3818359375,277.2314714272849,0.30085906306723326,393
7460.0%,1840.626953125,299.2469036672566,0.30085906306723326,393
7470.0%,1920.556640625,273.86763052437993,0.30085906306723326,393
7480.0%,1951.919921875,285.09898587019086,0.30085906306723326,393
7490.0%,1927.296875,296.44569880112726,0.30085906306723326,393
7500.0%,1916.9423828125,291.40818711119965,0.30085906306723326,393
7510.0%,1897.74609375,291.271074758885,0.30085906306723326,393
7520.0%,1927.93359375,300.8299861986348,0.30085906306723326,393
7530.0%,1964.5537109375,295.9508920931705,0.30085906306723326,393
7540.0%,1995.6396484375,284.4710616004468,0.30085906306723326,393
7550.0%,1869.1005859375,318.791450326607,0.30085906306723326,393
7560.0%,2000.2734375,282.36936824977727,0.30085906306723326,393
7570.0%,1932.5400390625,320.12948524959717,0.30085906306723326,393
7580.0%,1957.9814453125,305.45319464598737,0.30085906306723326,393
7590.0%,1957.8798828125,291.0407753401559,0.30085906306723326,393
7600.0%,1977.4130859375,287.03166514273033,0.30085906306723326,393
7610.0%,2002.791015625,310.9338170605272,0.30085906306723326,393
7620.0%,1956.5986328125,292.2177457378142,0.30085906306723326,393
7630.0%,1939.5673828125,296.5452695642367,0.30085906306723326,393
7640.0%,1958.9873046875,299.12701390066354,0.30085906306723326,393
7650.0%,1963.25,301.25420159967126,0.30085906306723326,393
7660.0%,1932.56640625,287.14625897846116,0.30085906306723326,393
7670.0%,1916.3876953125,314.3833603570879,0.30085906306723326,393
7680.0%,1946.9931640625,292.592732701469,0.30085906306723326,393
7690.0%,2021.263671875,270.77876994976697,0.30085906306723326,393
7700.0%,1981.28125,305.7049664326299,0.30085906306723326,393
7710.0%,2007.267578125,298.71330432063587,0.30085906306723326,393
7720.0%,1958.806640625,318.9007283983248,0.30085906306723326,393
7730.0%,1959.8876953125,313.12044056551696,0.30085906306723326,393
7740.0%,1995.8818359375,292.21151423035093,0.30085906306723326,393
7750.0%,1933.486328125,317.60596421136546,0.30085906306723326,393
7760.0%,1936.48046875,321.69031824113176,0.30085906306723326,393
7770.0%,2005.3935546875,287.97790866812795,0.30085906306723326,393
7780.0%,1895.6787109375,326.23237041359215,0.30085906306723326,393
7790.0%,1935.107421875,293.0607773053545,0.30085906306723326,393
7800.0%,1918.40234375,288.42093354404545,0.30085906306723326,393
7810.0%,1918.0498046875,292.1511394941623,0.30085906306723326,393
7820.0%,1945.31640625,262.5507049647497,0.30085906306723326,393
7830.0%,1940.216796875,305.64949094084847,0.30085906306723326,393
7840.0%,1961.806640625,301.9368758018861,0.30085906306723326,393
7850.0%,1971.51171875,298.2170740729556,0.30085906306723326,393
7860.0%,1944.2060546875,291.2607086795521,0.30085906306723326,393
7870.0%,1953.84765625,287.544463029149,0.30085906306723326,393
7880.0%,1927.8525390625,274.8744405747881,0.30085906306723326,393
7890.0%,1947.111328125,266.1573848680904,0.30085906306723326,393
7900.0%,1881.052734375,285.44367478730413,0.30085906306723326,393
7910.0%,1930.4111328125,264.6484873853132,0.30085906306723326,393
7920.0%,1904.4365234375,265.71809880027973,0.30085906306723326,393
7930.0%,1884.9521484375,254.8167588086606,0.30085906306723326,393
7940.0%,1868.046875,271.3982858497579,0.30085906306723326,393
7950.0%,1901.3671875,283.22929461469636,0.30085906306723326,393
7960.0%,1940.89453125,266.1831501106739,0.30085906306723326,393
7970.0%,1924.2080078125,273.59832373436484,0.30085906306723326,393
7980.0%,1929.7431640625,296.92621399304767,0.30085906306723326,393
7990.0%,1884.0966796875,322.4345279128822,0.30085906306723326,393
8000.0%,1894.4013671875,312.14440065149086,0.30085906306723326,393
8010.0%,1935.509765625,295.5161695026378,0.30085906306723326,393
8020.0%,1926.4345703125,259.2781054894055,0.30085906306723326,393
8030.0%,1931.8818359375,269.2837447719717,0.30085906306723326,393
8040.0%,1922.53515625,286.1356378745391,0.30085906306723326,393
8050.0%,1989.3935546875,273.6443312865393,0.30085906306723326,393
8060.0%,2010.767578125,280.7961483449187,0.30085906306723326,393
8070.0%,2010.89453125,312.75179015966535,0.30085906306723326,393
8080.0%,2023.8369140625,313.9791061649872,0.30085906306723326,393
8090.0%,2045.54296875,288.20175548348556,0.30085906306723326,393
8100.0%,1928.52734375,332.98190145684674,0.30085906306723326,393
8110.0%,1963.37890625,297.26482242943644,0.30085906306723326,393
8120.0%,1911.390625,305.0919229466235,0.30085906306723326,393
8130.0%,1899.9921875,301.7868149182121,0.30085906306723326,393
8140.0%,1943.091796875,268.93251442556584,0.30085906306723326,393
8150.0%,1914.123046875,285.612581221459,0.30085906306723326,393
8160.0%,1933.271484375,290.51708612856453,0.30085906306723326,393
8170.0%,1956.951171875,288.54911821223146,0.30085906306723326,393
8180.0%,1989.8359375,290.76383093539204,0.30085906306723326,393
8190.0%,1964.314453125,303.5485719435481,0.30085906306723326,393
8200.0%,2005.6416015625,291.6953309828563,0.30085906306723326,393
8210.0%,2001.5517578125,283.2927966006321,0.30085906306723326,393
8220.0%,1997.185546875,298.0214838184295,0.30085906306723326,393
8230.0%,1985.966796875,302.3947981322062,0.30085906306723326,393
8240.0%,1980.796875,289.77306568625806,0.30085906306723326,393
8250.0%,1917.384765625,338.724030156084,0.30085906306723326,393
8260.0%,1990.66015625,306.4852315356466,0.30085906306723326,393
8270.0%,1966.3173828125,318.28930498955117,0.30085906306723326,393
8280.0%,1973.419921875,304.7456874144934,0.30085906306723326,393
8290.0%,1979.2470703125,306.3511122575317,0.30085906306723326,393
8300.0%,2012.5703125,285.6627060122308,0.30085906306723326,393
8310.0%,1985.5966796875,305.04021344202846,0.30085906306723326,393
8320.0%,2089.986328125,283.9501802523034,0.30085906306723326,393
8330.0%,1998.07421875,305.3092657087119,0.30085906306723326,393
8340.0%,1989.494140625,293.04267412818865,0.30085906306723326,393
8350.0%,2005.501953125,283.23761880264107,0.30085906306723326,393
8360.0%,1917.6708984375,313.4181076207537,0.30085906306723326,393
8370.0%,1919.796875,308.88942507936395,0.30085906306723326,393
8380.0%,1962.478515625,300.353494847624,0.30085906306723326,393
8390.0%,1986.08203125,295.64939253847336,0.30085906306723326,393
8400.0%,1971.373046875,295.8495937440792,0.30085906306723326,393
8410.0%,1930.591796875,321.05439420465785,0.30085906306723326,393
8420.0%,1981.947265625,301.1113713161777,0.30085906306723326,393
8430.0%,1962.1083984375,312.1563162011381,0.30085906306723326,393
8440.0%,2007.09765625,293.9565324158386,0.30085906306723326,393
8450.0%,1932.70703125,322.8172841937743,0.30085906306723326,393
8460.0%,2007.3759765625,310.14416118689024,0.30085906306723326,393
8470.0%,1973.8154296875,308.6759176884861,0.30085906306723326,393
8480.0%,2032.1552734375,280.7445338988124,0.30085906306723326,393
8490.0%,2022.6103515625,278.53874588706157,0.30085906306723326,393
8500.0%,1986.478515625,287.6829304630104,0.30085906306723326,393
8510.0%,1975.015625,279.2252476913009,0.30085906306723326,393
8520.0%,1980.1552734375,311.61100229762627,0.30085906306723326,393
8530.0%,1982.5830078125,312.6002411320329,0.30085906306723326,393
8540.0%,1943.8359375,320.5393549946032,0.30085906306723326,393
8550.0%,2026.0380859375,291.34614084382383,0.30085906306723326,393
8560.0%,1879.93359375,354.48466588071017,0.30085906306723326,393
8570.0%,1939.3935546875,306.8373141720413,0.30085906306723326,393
8580.0%,1908.134765625,305.940122198464,0.30085906306723326,393
8590.0%,1930.5341796875,294.6481333704748,0.30085906306723326,393
8600.0%,1935.1328125,291.71764432684756,0.30085906306723326,393
8610.0%,1929.119140625,285.0418544473477,0.30085906306723326,393
